lea_id,lea_name,school_id,school_name.x,identified_student_percentage_isp,proxy_identified_student_percentage_isp,eligible_to_participate,near_eligible_to_participate,currently_participating,participating_as_an_individual_site,participating_as_part_of_a_group_of_schools,participating_as_part_of_an_entire_district,participating_in_year_4_and_eligible_for_a_grace_year,student_enrollment_in_near_eligible_eligible_and_participating_cep_schools,comments,pkey,isp,enrollment,cep,academic_year,county_code,district_code,school_code,county_name,district_name,school_name.y,district_type,school_type,educational_option_type,nslp_provision_status,charter_school_y_n,charter_school_number,charter_funding_type,irc,low_grade,high_grade,enrollment_k_12,free_meal_count_k_12,percent_percent_eligible_free_k_12,frpm_count_k_12,percent_percent_eligible_frpm_k_12,enrollment_ages_5_17,free_meal_count_ages_5_17,percent_percent_eligible_free_ages_5_17,frpm_count_ages_5_17,percent_percent_eligible_frpm_ages_5_17,calpads_fall_1_certification_status,identified_student_num,total_identified,total_enrolled,cutoff,percent_identified,local_enrolled,receive_service,max_enrolled,cep_current,raw_gain,district_gain
1695,Long Beach Unified School District,19647256015283,Emerson Parkside Academy,NA,0.13392857142857142,NA,NA,NA,NA,NA,NA,NA,448,NA,647256015283,0.1339285714285714,448,0,2019-2020,19,64725,6015283,Los Angeles,Long Beach Unified,Emerson Parkside Academy,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,417,101,0.2422062350119904,122,0.29256594724220625,397,96,0.24181360201511334,115,0.28967254408060455,Y,59.999999999999986,32441,71492,0,0.45377105130643985,448,TRUE,71492,0,448,71492
1695,Long Beach Unified School District,19647256015309,FREMONT ELEMENTARY,NA,0.18163672654690619,NA,NA,NA,NA,NA,NA,NA,501,NA,647256015309,0.18163672654690619,501,0,2019-2020,19,64725,6015309,Los Angeles,Long Beach Unified,Fremont Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,514,131,0.25486381322957197,155,0.301556420233463,506,130,0.25691699604743085,154,0.30434782608695654,Y,91,32441,71492,0,0.45377105130643985,501,TRUE,71492,0,501,71492
1695,Long Beach Unified School District,19647256015317,GANT ELEMENTARY,NA,0.16370106761565836,NA,NA,NA,NA,NA,NA,NA,562,NA,647256015317,0.16370106761565834,562,0,2019-2020,19,64725,6015317,Los Angeles,Long Beach Unified,Gant Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,576,111,0.19270833333333334,138,0.23958333333333334,561,110,0.19607843137254902,137,0.24420677361853832,Y,91.99999999999999,32441,71492,0,0.45377105130643985,562,TRUE,71492,0,562,71492
1695,Long Beach Unified School District,19647256015325,GARFIELD ELEMENTARY,NA,0.5439093484419264,X,NA,NA,NA,NA,NA,NA,706,NA,647256015325,0.5439093484419264,706,0,2019-2020,19,64725,6015325,Los Angeles,Long Beach Unified,Garfield Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,685,506,0.7386861313868613,570,0.8321167883211679,670,496,0.7402985074626866,559,0.8343283582089552,Y,384.00000000000006,32441,71492,0,0.45377105130643985,706,TRUE,71492,0,706,71492
1695,Long Beach Unified School District,19647256015333,Gompers K-8,NA,0.31,NA,X,NA,NA,NA,NA,NA,700,NA,647256015333,0.31,700,0,2019-2020,19,64725,6015333,Los Angeles,Long Beach Unified,Gompers K-8,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,8,682,287,0.4208211143695015,353,0.5175953079178885,675,285,0.4222222222222222,351,0.52,Y,217,32441,71492,0,0.45377105130643985,700,TRUE,71492,0,700,71492
1695,Long Beach Unified School District,19647256015341,GRANT ELEMENTARY,NA,0.53172475424486143,X,NA,NA,NA,NA,NA,NA,1119,NA,647256015341,0.5317247542448615,1119,0,2019-2020,19,64725,6015341,Los Angeles,Long Beach Unified,Grant Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,1044,782,0.7490421455938697,888,0.8505747126436781,1034,778,0.7524177949709865,883,0.8539651837524178,Y,595.0000000000001,32441,71492,0,0.45377105130643985,1119,TRUE,71492,0,1119,71492
1695,Long Beach Unified School District,19647256015358,HARTE ELEMENTARY,NA,0.54852780806979284,X,NA,NA,NA,NA,NA,NA,917,NA,647256015358,0.5485278080697928,917,0,2019-2020,19,64725,6015358,Los Angeles,Long Beach Unified,Harte Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,870,664,0.7632183908045977,750,0.8620689655172413,848,647,0.7629716981132075,732,0.8632075471698113,Y,503.00000000000006,32441,71492,0,0.45377105130643985,917,TRUE,71492,0,917,71492
1695,Long Beach Unified School District,19647256015366,Henry,NA,0.12647754137115838,NA,NA,NA,NA,NA,NA,NA,846,NA,647256015366,0.12647754137115838,846,0,2019-2020,19,64725,6015366,Los Angeles,Long Beach Unified,Henry,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,871,157,0.18025258323765786,228,0.2617680826636051,855,154,0.18011695906432748,225,0.2631578947368421,Y,106.99999999999999,32441,71492,0,0.45377105130643985,846,TRUE,71492,0,846,71492
1695,Long Beach Unified School District,19647256015374,HOLMES ELEMENTARY,NA,0.47258485639686681,X,NA,NA,NA,NA,NA,NA,383,NA,647256015374,0.47258485639686687,383,0,2019-2020,19,64725,6015374,Los Angeles,Long Beach Unified,Holmes Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,389,249,0.6401028277634961,289,0.7429305912596401,371,235,0.633423180592992,275,0.7412398921832885,Y,181,32441,71492,0,0.45377105130643985,383,TRUE,71492,0,383,71492
1695,Long Beach Unified School District,19647256015382,Hudson K-8,NA,0.55643879173290933,X,NA,NA,NA,NA,NA,NA,629,NA,647256015382,0.5564387917329091,629,0,2019-2020,19,64725,6015382,Los Angeles,Long Beach Unified,Hudson K-8,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,8,608,441,0.725328947368421,514,0.8453947368421053,607,440,0.7248764415156508,513,0.8451400329489291,Y,349.99999999999983,32441,71492,0,0.45377105130643985,629,TRUE,71492,0,629,71492
1695,Long Beach Unified School District,19647256015408,KETTERING ELEMENTARY,NA,0.1981981981981982,NA,NA,NA,NA,NA,NA,NA,333,NA,647256015408,0.19819819819819823,333,0,2019-2020,19,64725,6015408,Los Angeles,Long Beach Unified,Kettering Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,333,85,0.2552552552552553,102,0.3063063063063063,332,85,0.2560240963855422,102,0.3072289156626506,Y,66.00000000000001,32441,71492,0,0.45377105130643985,333,TRUE,71492,0,333,71492
1695,Long Beach Unified School District,19647256015416,King Elementary,NA,0.55858310626703001,X,NA,NA,NA,NA,NA,NA,734,NA,647256015416,0.5585831062670299,734,0,2019-2020,19,64725,6015416,Los Angeles,Long Beach Unified,King Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,717,564,0.7866108786610879,630,0.8786610878661087,685,544,0.7941605839416058,606,0.8846715328467153,Y,409.99999999999994,32441,71492,0,0.45377105130643985,734,TRUE,71492,0,734,71492
1695,Long Beach Unified School District,19647256015424,LAFAYETTE ELEMENTARY,NA,0.57017543859649122,X,NA,NA,NA,NA,NA,NA,912,NA,647256015424,0.5701754385964914,912,0,2019-2020,19,64725,6015424,Los Angeles,Long Beach Unified,Lafayette Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,912,727,0.7971491228070176,792,0.868421052631579,896,715,0.7979910714285714,779,0.8694196428571429,Y,520.0000000000002,32441,71492,0,0.45377105130643985,912,TRUE,71492,0,912,71492
1695,Long Beach Unified School District,19647256015432,Olivia Nieto Herrera Elementary,NA,0.609375,X,NA,NA,NA,NA,NA,NA,832,NA,647256015432,0.609375,832,0,2019-2020,19,64725,6015432,Los Angeles,Long Beach Unified,Olivia Nieto Herrera Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,777,649,0.8352638352638353,693,0.8918918918918919,760,633,0.8328947368421052,677,0.8907894736842106,Y,507,32441,71492,0,0.45377105130643985,832,TRUE,71492,0,832,71492
1695,Long Beach Unified School District,19647256015440,LINCOLN ELEMENTARY,NA,0.65805168986083495,X,NA,NA,NA,NA,NA,NA,1006,NA,647256015440,0.6580516898608348,1006,0,2019-2020,19,64725,6015440,Los Angeles,Long Beach Unified,Lincoln Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,998,904,0.905811623246493,943,0.9448897795591182,964,878,0.9107883817427386,915,0.9491701244813278,Y,661.9999999999999,32441,71492,0,0.45377105130643985,1006,TRUE,71492,0,1006,71492
1695,Long Beach Unified School District,19647256015457,LONGFELLOW ELEMENTARY,NA,0.27878787878787881,NA,NA,NA,NA,NA,NA,NA,990,NA,647256015457,0.27878787878787886,990,0,2019-2020,19,64725,6015457,Los Angeles,Long Beach Unified,Longfellow Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,959,357,0.3722627737226277,423,0.4410844629822732,941,351,0.37300743889479276,416,0.44208289054197664,Y,276.00000000000006,32441,71492,0,0.45377105130643985,990,TRUE,71492,0,990,71492
1695,Long Beach Unified School District,19647256015465,LOS CERRITOS ELEMENTARY,NA,0.34724857685009486,NA,X,NA,NA,NA,NA,NA,527,NA,647256015465,0.3472485768500948,527,0,2019-2020,19,64725,6015465,Los Angeles,Long Beach Unified,Los Cerritos Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,541,203,0.3752310536044362,250,0.46210720887245843,526,201,0.3821292775665399,248,0.4714828897338403,Y,182.99999999999997,32441,71492,0,0.45377105130643985,527,TRUE,71492,0,527,71492
1695,Long Beach Unified School District,19647256015473,LOWELL ELEMENTARY,NA,0.1173780487804878,NA,NA,NA,NA,NA,NA,NA,656,NA,647256015473,0.11737804878048781,656,0,2019-2020,19,64725,6015473,Los Angeles,Long Beach Unified,Lowell Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,611,78,0.1276595744680851,96,0.15711947626841244,594,77,0.12962962962962962,95,0.15993265993265993,Y,77,32441,71492,0,0.45377105130643985,656,TRUE,71492,0,656,71492
1695,Long Beach Unified School District,19647256015481,MACARTHUR ELEMENTARY,NA,0.31550802139037432,NA,X,NA,NA,NA,NA,NA,374,NA,647256015481,0.3155080213903743,374,0,2019-2020,19,64725,6015481,Los Angeles,Long Beach Unified,MacArthur Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,363,153,0.4214876033057851,186,0.512396694214876,344,150,0.436046511627907,182,0.5290697674418605,Y,118,32441,71492,0,0.45377105130643985,374,TRUE,71492,0,374,71492
1695,Long Beach Unified School District,19647256015499,MADISON ELEMENTARY,NA,0.2969187675070028,NA,NA,NA,NA,NA,NA,NA,357,NA,647256015499,0.2969187675070029,357,0,2019-2020,19,64725,6015499,Los Angeles,Long Beach Unified,Madison Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,391,181,0.4629156010230179,235,0.6010230179028133,389,179,0.4601542416452442,233,0.5989717223650386,Y,106.00000000000004,32441,71492,0,0.45377105130643985,357,TRUE,71492,0,357,71492
1695,Long Beach Unified School District,19647256015507,MANN ELEMENTARY,NA,0.53785900783289819,X,NA,NA,NA,NA,NA,NA,383,NA,647256015507,0.5378590078328983,383,0,2019-2020,19,64725,6015507,Los Angeles,Long Beach Unified,Mann Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,363,246,0.6776859504132231,293,0.8071625344352618,360,244,0.6777777777777778,290,0.8055555555555556,Y,206.00000000000006,32441,71492,0,0.45377105130643985,383,TRUE,71492,0,383,71492
1695,Long Beach Unified School District,19647256015515,MCKINLEY ELEMENTARY,NA,0.5636363636363636,X,NA,NA,NA,NA,NA,NA,660,NA,647256015515,0.5636363636363635,660,0,2019-2020,19,64725,6015515,Los Angeles,Long Beach Unified,McKinley Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,602,483,0.8023255813953488,532,0.8837209302325582,602,483,0.8023255813953488,532,0.8837209302325582,Y,371.9999999999999,32441,71492,0,0.45377105130643985,660,TRUE,71492,0,660,71492
1695,Long Beach Unified School District,19647256015531,Muir K-8,NA,0.48189415041782729,X,NA,NA,NA,NA,NA,NA,1077,NA,647256015531,0.48189415041782735,1077,0,2019-2020,19,64725,6015531,Los Angeles,Long Beach Unified,Muir K-8,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,8,1029,721,0.7006802721088435,855,0.8309037900874635,1023,716,0.6999022482893451,849,0.8299120234604106,Y,519,32441,71492,0,0.45377105130643985,1077,TRUE,71492,0,1077,71492
1695,Long Beach Unified School District,19647256015549,NAPLES ELEMENTARY,NA,0.14697406340057637,NA,NA,NA,NA,NA,NA,NA,347,NA,647256015549,0.1469740634005764,347,0,2019-2020,19,64725,6015549,Los Angeles,Long Beach Unified,Naples Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,348,62,0.1781609195402299,71,0.20402298850574713,335,61,0.18208955223880596,69,0.20597014925373133,Y,51.00000000000001,32441,71492,0,0.45377105130643985,347,TRUE,71492,0,347,71492
1695,Long Beach Unified School District,19647256015556,Newcomb Academy,NA,0.14791403286978508,NA,NA,NA,NA,NA,NA,NA,791,NA,647256015556,0.14791403286978513,791,0,2019-2020,19,64725,6015556,Los Angeles,Long Beach Unified,Newcomb Academy,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,8,795,144,0.1811320754716981,170,0.2138364779874214,781,144,0.18437900128040974,169,0.21638924455825864,Y,117.00000000000004,32441,71492,0,0.45377105130643985,791,TRUE,71492,0,791,71492
1695,Long Beach Unified School District,19647256015572,Jessie Nelson Academy,NA,0.60050568900126422,X,NA,NA,NA,NA,NA,NA,791,NA,647256015572,0.600505689001264,791,0,2019-2020,19,64725,6015572,Los Angeles,Long Beach Unified,Jessie Nelson Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No,NA,NA,N,6,8,814,635,0.7800982800982801,696,0.855036855036855,814,635,0.7800982800982801,696,0.855036855036855,Y,474.99999999999983,32441,71492,0,0.45377105130643985,791,TRUE,71492,0,791,71492
1695,Long Beach Unified School District,19647256015580,PRISK ELEMENTARY,NA,0.14991181657848324,NA,NA,NA,NA,NA,NA,NA,567,NA,647256015580,0.14991181657848326,567,0,2019-2020,19,64725,6015580,Los Angeles,Long Beach Unified,Prisk Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,557,146,0.2621184919210054,174,0.3123877917414722,556,146,0.26258992805755393,174,0.3129496402877698,Y,85.00000000000001,32441,71492,0,0.45377105130643985,567,TRUE,71492,0,567,71492
1695,Long Beach Unified School District,19647256015598,RILEY ELEMENTARY,NA,0.39947780678851175,NA,X,NA,NA,NA,NA,NA,383,NA,647256015598,0.3994778067885118,383,0,2019-2020,19,64725,6015598,Los Angeles,Long Beach Unified,Riley Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,399,229,0.5739348370927319,273,0.6842105263157895,399,229,0.5739348370927319,273,0.6842105263157895,Y,153.00000000000003,32441,71492,0,0.45377105130643985,383,TRUE,71492,0,383,71492
1695,Long Beach Unified School District,19647256015606,ROOSEVELT ELEMENTARY,NA,0.66302186878727631,X,NA,NA,NA,NA,NA,NA,1006,NA,647256015606,0.6630218687872762,1006,0,2019-2020,19,64725,6015606,Los Angeles,Long Beach Unified,Roosevelt Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,1042,910,0.8733205374280231,962,0.9232245681381958,1023,892,0.8719452590420332,944,0.9227761485826002,Y,666.9999999999999,32441,71492,0,0.45377105130643985,1006,TRUE,71492,0,1006,71492
1695,Long Beach Unified School District,19647256015614,SIGNAL HILL ELEMENTARY,NA,0.62841530054644812,X,NA,NA,NA,NA,NA,NA,732,NA,647256015614,0.628415300546448,732,0,2019-2020,19,64725,6015614,Los Angeles,Long Beach Unified,Signal Hill Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,739,596,0.8064952638700947,651,0.8809201623815968,723,582,0.8049792531120332,636,0.8796680497925311,Y,459.99999999999994,32441,71492,0,0.45377105130643985,732,TRUE,71492,0,732,71492
1695,Long Beach Unified School District,19647256015622,STEVENSON ELEMENTARY,NA,0.6892307692307692,X,NA,NA,NA,NA,NA,NA,650,NA,647256015622,0.689230769230769,650,0,2019-2020,19,64725,6015622,Los Angeles,Long Beach Unified,Stevenson Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,594,470,0.7912457912457912,503,0.8468013468013468,585,462,0.7897435897435897,495,0.8461538461538461,Y,447.99999999999983,32441,71492,0,0.45377105130643985,650,TRUE,71492,0,650,71492
1695,Long Beach Unified School District,19647256015648,Tincher Preparatory,NA,0.22423398328690808,NA,NA,NA,NA,NA,NA,NA,718,NA,647256015648,0.2242339832869081,718,0,2019-2020,19,64725,6015648,Los Angeles,Long Beach Unified,Tincher Preparatory,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,8,733,238,0.3246930422919509,300,0.4092769440654843,722,236,0.3268698060941828,298,0.41274238227146814,Y,161.00000000000003,32441,71492,0,0.45377105130643985,718,TRUE,71492,0,718,71492
1695,Long Beach Unified School District,19647256015663,TWAIN ELEMENTARY,NA,0.41622574955908287,X,NA,NA,NA,NA,NA,NA,567,NA,647256015663,0.41622574955908287,567,0,2019-2020,19,64725,6015663,Los Angeles,Long Beach Unified,Twain Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,517,241,0.4661508704061896,296,0.5725338491295938,516,241,0.46705426356589147,296,0.5736434108527132,Y,236,32441,71492,0,0.45377105130643985,567,TRUE,71492,0,567,71492
1695,Long Beach Unified School District,19647256015671,WEBSTER ELEMENTARY,NA,0.57168141592920352,X,NA,NA,NA,NA,NA,NA,565,NA,647256015671,0.5716814159292036,565,0,2019-2020,19,64725,6015671,Los Angeles,Long Beach Unified,Webster Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,549,400,0.7285974499089253,472,0.8597449908925319,541,393,0.7264325323475046,464,0.8576709796672828,Y,323.00000000000006,32441,71492,0,0.45377105130643985,565,TRUE,71492,0,565,71492
1695,Long Beach Unified School District,19647256015689,WHITTIER ELEMENTARY,NA,0.61554621848739499,X,NA,NA,NA,NA,NA,NA,952,NA,647256015689,0.615546218487395,952,0,2019-2020,19,64725,6015689,Los Angeles,Long Beach Unified,Whittier Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,859,691,0.8044237485448196,746,0.8684516880093132,842,678,0.8052256532066508,731,0.8681710213776722,Y,586,32441,71492,0,0.45377105130643985,952,TRUE,71492,0,952,71492
1695,Long Beach Unified School District,19647256015697,WILLARD ELEMENTARY,NA,0.66315789473684206,X,NA,NA,NA,NA,NA,NA,665,NA,647256015697,0.663157894736842,665,0,2019-2020,19,64725,6015697,Los Angeles,Long Beach Unified,Willard Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,629,548,0.8712241653418124,583,0.9268680445151033,614,538,0.87622149837133545,571,0.9299674267100977,Y,440.9999999999999,32441,71492,0,0.45377105130643985,665,TRUE,71492,0,665,71492
1695,Long Beach Unified School District,19647256057780,HAMILTON MIDDLE,NA,0.57081545064377681,X,NA,NA,NA,NA,NA,NA,932,NA,647256057780,0.570815450643777,932,0,2019-2020,19,64725,6057780,Los Angeles,Long Beach Unified,Hamilton Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No,NA,NA,N,6,8,924,719,0.7781385281385281,816,0.8831168831168831,924,719,0.7781385281385281,816,0.8831168831168831,Y,532.0000000000002,32441,71492,0,0.45377105130643985,932,TRUE,71492,0,932,71492
1695,Long Beach Unified School District,19647256057798,HOOVER MIDDLE,NA,0.46965699208443273,X,NA,NA,NA,NA,NA,NA,758,NA,647256057798,0.46965699208443284,758,0,2019-2020,19,64725,6057798,Los Angeles,Long Beach Unified,Hoover Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No,NA,NA,N,6,8,725,430,0.593103448275862,540,0.7448275862068966,725,430,0.593103448275862,540,0.7448275862068966,Y,356.0000000000001,32441,71492,0,0.45377105130643985,758,TRUE,71492,0,758,71492
1695,Long Beach Unified School District,19647256057806,JEFFERSON LEADERSHIP ACADEMIES,NA,0.63963133640552994,X,NA,NA,NA,NA,NA,NA,1085,NA,647256057806,0.63963133640553,1085,0,2019-2020,19,64725,6057806,Los Angeles,Long Beach Unified,Jefferson Leadership Academies,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No,NA,NA,N,6,8,1062,745,0.7015065913370998,765,0.7203389830508474,1062,745,0.7015065913370998,765,0.7203389830508474,Y,694.0000000000001,32441,71492,0,0.45377105130643985,1085,TRUE,71492,0,1085,71492
1695,Long Beach Unified School District,19647256057814,Lindbergh STEM Academy,NA,0.67304625199362045,X,NA,NA,NA,NA,NA,NA,627,NA,647256057814,0.6730462519936203,627,0,2019-2020,19,64725,6057814,Los Angeles,Long Beach Unified,Lindbergh STEM Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No,NA,NA,N,6,8,575,440,0.7652173913043478,478,0.831304347826087,575,440,0.7652173913043478,478,0.831304347826087,Y,421.99999999999994,32441,71492,0,0.45377105130643985,627,TRUE,71492,0,627,71492
1695,Long Beach Unified School District,19647256057822,Marshall Academy of the Arts,NA,0.32167042889390518,NA,X,NA,NA,NA,NA,NA,886,NA,647256057822,0.3216704288939052,886,0,2019-2020,19,64725,6057822,Los Angeles,Long Beach Unified,Marshall Academy of the Arts,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No,NA,NA,N,6,8,915,364,0.3978142076502732,428,0.46775956284153003,915,364,0.3978142076502732,428,0.46775956284153003,Y,285,32441,71492,0,0.45377105130643985,886,TRUE,71492,0,886,71492
1695,Long Beach Unified School District,19647256057830,ROGERS MIDDLE,NA,0.19908466819221968,NA,NA,NA,NA,NA,NA,NA,874,NA,647256057830,0.1990846681922197,874,0,2019-2020,19,64725,6057830,Los Angeles,Long Beach Unified,Rogers Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No,NA,NA,N,6,8,869,205,0.23590333716915995,238,0.27387802071346373,869,205,0.23590333716915995,238,0.27387802071346373,Y,174.00000000000003,32441,71492,0,0.45377105130643985,874,TRUE,71492,0,874,71492
1695,Long Beach Unified School District,19647256057848,STEPHENS MIDDLE,NA,0.5595984943538268,X,NA,NA,NA,NA,NA,NA,797,NA,647256057848,0.5595984943538269,797,0,2019-2020,19,64725,6057848,Los Angeles,Long Beach Unified,Stephens Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No,NA,NA,N,6,8,772,589,0.7629533678756477,667,0.8639896373056994,772,589,0.7629533678756477,667,0.8639896373056994,Y,446.00000000000006,32441,71492,0,0.45377105130643985,797,TRUE,71492,0,797,71492
1695,Long Beach Unified School District,19647256061337,BANCROFT MIDDLE,NA,0.31764705882352939,NA,X,NA,NA,NA,NA,NA,935,NA,647256061337,0.3176470588235293,935,0,2019-2020,19,64725,6061337,Los Angeles,Long Beach Unified,Bancroft Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No,NA,NA,N,6,8,895,396,0.4424581005586592,488,0.5452513966480447,895,396,0.4424581005586592,488,0.5452513966480447,Y,296.9999999999999,32441,71492,0,0.45377105130643985,935,TRUE,71492,0,935,71492
1695,Long Beach Unified School District,19647256061345,FRANKLIN CLASSICAL MIDDLE,NA,0.67865519937451135,X,NA,NA,NA,NA,NA,NA,1279,NA,647256061345,0.6786551993745114,1279,0,2019-2020,19,64725,6061345,Los Angeles,Long Beach Unified,Franklin Classical Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No,NA,NA,N,6,8,1258,1043,0.829093799682035,1112,0.8839427662957074,1258,1043,0.829093799682035,1112,0.8839427662957074,Y,868,32441,71492,0,0.45377105130643985,1279,TRUE,71492,0,1279,71492
1695,Long Beach Unified School District,19647256061360,HUGHES MIDDLE,NA,0.36059986366734831,NA,X,NA,NA,NA,NA,NA,1467,NA,647256061360,0.3605998636673483,1467,0,2019-2020,19,64725,6061360,Los Angeles,Long Beach Unified,Hughes Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No,NA,NA,N,6,8,1449,726,0.5010351966873706,883,0.6093857832988268,1449,726,0.5010351966873706,883,0.6093857832988268,Y,529,32441,71492,0,0.45377105130643985,1467,TRUE,71492,0,1467,71492
1695,Long Beach Unified School District,19647256061378,STANFORD MIDDLE,NA,0.25723472668810288,NA,NA,NA,NA,NA,NA,NA,1244,NA,647256061378,0.25723472668810277,1244,0,2019-2020,19,64725,6061378,Los Angeles,Long Beach Unified,Stanford Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No,NA,NA,N,6,8,1221,358,0.2932022932022932,446,0.3652743652743653,1221,358,0.2932022932022932,446,0.3652743652743653,Y,319.99999999999983,32441,71492,0,0.45377105130643985,1244,TRUE,71492,0,1244,71492
1695,Long Beach Unified School District,19647256061386,WASHINGTON MIDDLE,NA,0.68991517436380778,X,NA,NA,NA,NA,NA,NA,1061,NA,647256061386,0.6899151743638078,1061,0,2019-2020,19,64725,6061386,Los Angeles,Long Beach Unified,Washington Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No,NA,NA,N,6,8,1056,871,0.8248106060606061,911,0.8626893939393939,1056,871,0.8248106060606061,911,0.8626893939393939,Y,732,32441,71492,0,0.45377105130643985,1061,TRUE,71492,0,1061,71492
1695,Long Beach Unified School District,19647256108013,Jenny Oropeza Elementary,NA,0.60806916426512969,X,NA,NA,NA,NA,NA,NA,694,NA,647256108013,0.6080691642651296,694,0,2019-2020,19,64725,6108013,Los Angeles,Long Beach Unified,Jenny Oropeza Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,663,552,0.832579185520362,589,0.8883861236802413,654,544,0.8318042813455657,580,0.8868501529051988,Y,421.99999999999994,32441,71492,0,0.45377105130643985,694,TRUE,71492,0,694,71492
1695,Long Beach Unified School District,19647256109292,Alvarado Elementary,NA,0.3910891089108911,NA,X,NA,NA,NA,NA,NA,404,NA,647256109292,0.39108910891089116,404,0,2019-2020,19,64725,6109292,Los Angeles,Long Beach Unified,Alvarado Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,388,270,0.6958762886597938,320,0.8247422680412371,387,270,0.6976744186046512,320,0.8268733850129198,Y,158.00000000000003,32441,71492,0,0.45377105130643985,404,TRUE,71492,0,404,71492
1695,Long Beach Unified School District,19647256112056,Robinson Academy,NA,0.65446716899892354,X,NA,NA,NA,NA,NA,NA,929,NA,647256112056,0.6544671689989233,929,0,2019-2020,19,64725,6112056,Los Angeles,Long Beach Unified,Robinson Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,8,894,696,0.7785234899328859,734,0.8210290827740492,893,696,0.7793952967525196,734,0.8219484882418813,Y,607.9999999999998,32441,71492,0,0.45377105130643985,929,TRUE,71492,0,929,71492
